X,Y,Z
23,46,15
23,46,14
23,46,13
23,46,12
23,46,11
23,46,10
23,46,9
23,46,8
23,46,7
23,46,6
23,46,5
23,46,4
23,46,3
23,47,124
23,47,123
23,47,122
23,47,121
23,47,120
23,47,119
23,47,118
23,47,117
23,47,116
23,47,115
23,47,114
23,47,113
23,47,112
23,47,111
23,47,110
23,47,109
23,47,108
23,47,107
23,47,106
23,47,105
23,47,104
23,47,103
23,47,102
23,47,101
23,47,100
23,47,99
23,47,98
23,47,97
23,47,96
23,47,95
23,47,94
23,47,93
23,47,92
23,47,91
23,47,90
23,47,89
23,47,88
23,47,87
23,47,86
23,47,85
23,47,84
23,47,83
23,47,82
23,47,81
23,47,80
23,47,79
23,47,78
23,47,77
23,47,76
23,47,75
23,47,74
23,47,73
23,47,72
23,47,71
23,47,70
23,47,69
23,47,68
23,47,67
23,47,66
23,47,65
23,47,64
23,47,63
23,47,62
23,47,61
23,47,60
23,47,59
23,47,58
23,47,57
23,47,56
23,47,55
23,47,54
23,47,53
23,47,52
23,47,51
23,47,50
23,47,49
23,47,48
23,47,47
23,47,46
23,47,45
23,47,44
23,47,43
23,47,42
23,47,41
23,47,40
23,47,39
23,47,38
23,47,37
23,47,36
23,47,35
23,47,34
23,47,33
23,47,32
23,47,31
23,47,30
23,47,29
23,47,28
23,47,27
23,47,26
23,47,25
23,47,24
23,47,23
23,47,22
23,47,21
23,47,20
23,47,19
23,47,18
23,47,17
23,47,16
23,47,15
23,47,14
23,47,13
23,47,12
23,47,11
23,47,10
23,47,9
23,47,8
23,47,7
23,47,6
23,47,5
23,47,4
23,47,3
23,48,124
23,48,123
23,48,122
23,48,121
23,48,120
23,48,119
23,48,118
23,48,117
23,48,116
23,48,115
23,48,114
23,48,113
23,48,112
23,48,111
23,48,110
23,48,109
23,48,108
23,48,107
23,48,106
23,48,105
23,48,104
23,48,103
23,48,102
23,48,101
23,48,100
23,48,99
23,48,98
23,48,97
23,48,96
23,48,95
23,48,94
23,48,93
23,48,92
23,48,91
23,48,90
23,48,89
23,48,88
23,48,87
23,48,86
23,48,85
23,48,84
23,48,83
23,48,82
23,48,81
23,48,80
23,48,79
23,48,78
23,48,77
23,48,76
23,48,75
23,48,74
23,48,73
23,48,72
23,48,71
23,48,70
23,48,69
23,48,68
23,48,67
23,48,66
23,48,65
23,48,64
23,48,63
23,48,62
23,48,61
23,48,60
23,48,59
23,48,58
23,48,57
23,48,56
23,48,55
23,48,54
23,48,53
23,48,52
23,48,51
23,48,50
23,48,49
23,48,48
23,48,47
23,48,46
23,48,45
23,48,44
23,48,43
23,48,42
23,48,41
23,48,40
23,48,39
23,48,38
23,48,37
23,48,36
23,48,35
23,48,34
23,48,33
23,48,32
23,48,31
23,48,30
23,48,29
23,48,28
23,48,27
23,48,26
23,48,25
23,48,24
23,48,23
23,48,22
23,48,21
23,48,20
23,48,19
23,48,18
23,48,17
23,48,16
23,48,15
23,48,14
23,48,13
23,48,12
23,48,11
23,48,10
23,48,9
23,48,8
23,48,7
23,48,6
23,48,5
23,48,4
23,48,3
23,49,124
23,49,123
23,49,122
23,49,121
23,49,120
23,49,119
23,49,118
23,49,117
23,49,116
23,49,115
23,49,114
23,49,113
23,49,112
23,49,111
23,49,110
23,49,109
23,49,108
23,49,107
23,49,106
23,49,105
23,49,104
23,49,103
23,49,102
23,49,101
23,49,100
23,49,99
23,49,98
23,49,97
23,49,96
23,49,95
23,49,94
23,49,93
23,49,92
23,49,91
23,49,90
23,49,89
23,49,88
23,49,87
23,49,86
23,49,85
23,49,84
23,49,83
23,49,82
23,49,81
23,49,80
23,49,79
23,49,78
23,49,77
23,49,76
23,49,75
23,49,74
23,49,73
23,49,72
23,49,71
23,49,70
23,49,69
23,49,68
23,49,67
23,49,66
23,49,65
23,49,64
23,49,63
23,49,62
23,49,61
23,49,60
23,49,59
23,49,58
23,49,57
23,49,56
23,49,55
23,49,54
23,49,53
23,49,52
23,49,51
23,49,50
23,49,49
23,49,48
23,49,47
23,49,46
23,49,45
23,49,44
23,49,43
23,49,42
23,49,41
23,49,40
23,49,39
23,49,38
23,49,37
23,49,36
23,49,35
23,49,34
23,49,33
23,49,32
23,49,31
23,49,30
23,49,29
23,49,28
23,49,27
23,49,26
23,49,25
23,49,24
23,49,23
23,49,22
23,49,21
23,49,20
23,49,19
23,49,18
23,49,17
23,49,16
23,49,15
23,49,14
23,49,13
23,49,12
23,49,11
23,49,10
23,49,9
23,49,8
23,49,7
23,49,6
23,49,5
23,49,4
23,49,3
23,50,124
23,50,123
23,50,122
23,50,121
23,50,120
23,50,119
23,50,118
23,50,117
23,50,116
23,50,115
23,50,114
23,50,113
23,50,112
23,50,111
23,50,110
23,50,109
23,50,108
23,50,107
23,50,106
23,50,105
23,50,104
23,50,103
23,50,102
23,50,101
23,50,100
23,50,99
23,50,98
23,50,97
23,50,96
23,50,95
23,50,94
23,50,93
23,50,92
23,50,91
23,50,90
23,50,89
23,50,88
23,50,87
23,50,86
23,50,85
23,50,84
23,50,83
23,50,82
23,50,81
23,50,80
23,50,79
23,50,78
23,50,77
23,50,76
23,50,75
23,50,74
23,50,73
23,50,72
23,50,71
23,50,70
23,50,69
23,50,68
23,50,67
23,50,66
23,50,65
23,50,64
23,50,63
23,50,62
23,50,61
23,50,60
23,50,59
23,50,58
23,50,57
23,50,56
23,50,55
23,50,54
23,50,53
23,50,52
23,50,51
23,50,50
23,50,49
23,50,48
23,50,47
23,50,46
23,50,45
23,50,44
23,50,43
23,50,42
23,50,41
23,50,40
23,50,39
23,50,38
23,50,37
23,50,36
23,50,35
23,50,34
23,50,33
23,50,32
23,50,31
23,50,30
23,50,29
23,50,28
23,50,27
23,50,26
23,50,25
23,50,24
23,50,23
23,50,22
23,50,21
23,50,20
23,50,19
23,50,18
23,50,17
23,50,16
23,50,15
23,50,14
23,50,13
23,50,12
23,50,11
23,50,10
23,50,9
23,50,8
23,50,7
23,50,6
23,50,5
23,50,4
23,50,3
23,51,124
23,51,123
23,51,122
23,51,121
23,51,120
23,51,119
23,51,118
23,51,117
23,51,116
23,51,115
23,51,114
23,51,113
23,51,112
23,51,111
23,51,110
23,51,109
23,51,108
23,51,107
23,51,106
23,51,105
23,51,104
23,51,103
23,51,102
23,51,101
23,51,100
23,51,99
23,51,98
23,51,97
23,51,96
23,51,95
23,51,94
23,51,93
23,51,92
23,51,91
23,51,90
23,51,89
23,51,88
23,51,87
23,51,86
23,51,85
23,51,84
23,51,83
23,51,82
23,51,81
23,51,80
23,51,79
23,51,78
23,51,77
23,51,76
23,51,75
23,51,74
23,51,73
23,51,72
23,51,71
23,51,70
23,51,69
23,51,68
23,51,67
23,51,66
23,51,65
23,51,64
23,51,63
23,51,62
23,51,61
23,51,60
23,51,59
23,51,58
23,51,57
23,51,56
23,51,55
23,51,54
23,51,53
23,51,52
23,51,51
23,51,50
23,51,49
23,51,48
23,51,47
23,51,46
23,51,45
23,51,44
23,51,43
23,51,42
23,51,41
23,51,40
23,51,39
23,51,38
23,51,37
23,51,36
23,51,35
23,51,34
23,51,33
23,51,32
23,51,31
23,51,30
23,51,29
23,51,28
23,51,27
23,51,26
23,51,25
23,51,24
23,51,23
23,51,22
23,51,21
23,51,20
23,51,19
23,51,18
23,51,17
23,51,16
23,51,15
23,51,14
23,51,13
23,51,12
23,51,11
23,51,10
23,51,9
23,51,8
23,51,7
23,51,6
23,51,5
23,51,4
23,51,3
23,52,124
23,52,123
23,52,122
23,52,121
23,52,120
23,52,119
23,52,118
23,52,117
23,52,116
23,52,115
23,52,114
23,52,113
23,52,112
23,52,111
23,52,110
23,52,109
23,52,108
23,52,107
23,52,106
23,52,105
23,52,104
23,52,103
23,52,102
23,52,101
23,52,100
23,52,99
23,52,98
23,52,97
23,52,96
23,52,95
23,52,94
23,52,93
23,52,92
23,52,91
23,52,90
23,52,89
23,52,88
23,52,87
23,52,86
23,52,85
23,52,84
23,52,83
23,52,82
23,52,81
23,52,80
23,52,79
23,52,78
23,52,77
23,52,76
23,52,75
23,52,74
23,52,73
23,52,72
23,52,71
23,52,70
23,52,69
23,52,68
23,52,67
23,52,66
23,52,65
23,52,64
23,52,63
23,52,62
23,52,61
23,52,60
23,52,59
23,52,58
23,52,57
23,52,56
23,52,55
23,52,54
23,52,53
23,52,52
23,52,51
23,52,50
23,52,49
23,52,48
23,52,47
23,52,46
23,52,45
23,52,44
23,52,43
23,52,42
23,52,41
23,52,40
23,52,39
23,52,38
23,52,37
23,52,36
23,52,35
23,52,34
23,52,33
23,52,32
23,52,31
23,52,30
23,52,29
23,52,28
23,52,27
23,52,26
23,52,25
23,52,24
23,52,23
23,52,22
23,52,21
23,52,20
23,52,19
23,52,18
23,52,17
23,52,16
23,52,15
23,52,14
23,52,13
23,52,12
23,52,11
23,52,10
23,52,9
23,52,8
23,52,7
23,52,6
23,52,5
23,52,4
23,53,124
23,53,123
23,53,122
23,53,121
23,53,120
23,53,119
23,53,118
23,53,117
23,53,116
23,53,115
23,53,114
23,53,113
23,53,112
23,53,111
23,53,110
23,53,109
23,53,108
23,53,107
23,53,106
23,53,105
23,53,104
23,53,103
23,53,102
23,53,101
23,53,100
23,53,99
23,53,98
23,53,97
23,53,96
23,53,95
23,53,94
23,53,93
23,53,92
23,53,91
23,53,90
23,53,89
23,53,88
23,53,87
23,53,86
23,53,85
23,53,84
23,53,83
23,53,82
23,53,81
23,53,80
23,53,79
23,53,78
23,53,77
23,53,76
23,53,75
23,53,74
23,53,73
23,53,72
23,53,71
23,53,70
23,53,69
23,53,68
23,53,67
23,53,66
23,53,65
23,53,64
23,53,63
23,53,62
23,53,61
23,53,60
23,53,59
23,53,58
23,53,57
23,53,56
23,53,55
23,53,54
23,53,53
23,53,52
23,53,51
23,53,50
23,53,49
23,53,48
23,53,47
23,53,46
23,53,45
23,53,44
23,53,43
23,53,42
23,53,41
23,53,40
23,53,39
23,53,38
23,53,37
23,53,36
23,53,35
23,53,34
23,53,33
23,53,32
23,53,31
23,53,30
23,53,29
23,53,28
23,53,27
23,53,26
23,53,25
23,53,24
23,53,23
23,53,22
23,53,21
23,53,20
23,53,19
23,53,18
23,53,17
23,53,16
23,53,15
23,53,14
23,53,13
23,53,12
23,53,11
23,53,10
23,53,9
23,53,8
23,53,7
23,53,6
23,53,5
23,54,124
23,54,123
23,54,122
23,54,121
23,54,120
23,54,119
23,54,118
23,54,117
23,54,116
23,54,112
23,54,111
23,54,110
23,54,109
23,54,108
23,54,107
23,54,106
23,54,105
23,54,104
23,54,100
23,54,99
23,54,98
23,54,97
23,54,96
23,54,95
23,54,94
23,54,93
23,54,92
23,54,91
23,54,88
23,54,87
23,54,86
23,54,85
23,54,84
23,54,83
23,54,82
23,54,81
23,54,80
23,54,79
23,54,76
23,54,75
23,54,74
23,54,73
23,54,72
23,54,71
23,54,70
23,54,69
23,54,68
23,54,67
23,54,64
23,54,63
23,54,62
23,54,61
23,54,60
23,54,59
23,54,58
23,54,57
23,54,56
23,54,55
23,54,51
23,54,50
23,54,49
23,54,48
23,54,47
23,54,46
23,54,45
23,54,44
23,54,43
23,54,39
23,54,38
23,54,37
23,54,36
23,54,35
23,54,34
23,54,33
23,54,32
23,54,31
23,54,27
23,54,26
23,54,25
23,54,24
23,54,23
23,54,22
23,54,21
23,54,20
23,54,19
23,54,15
23,54,14
23,54,13
23,54,12
23,54,11
23,54,10
23,54,9
23,54,8
23,54,7
23,54,6
23,55,124
23,55,123
23,55,122
23,55,121
23,55,120
23,55,119
23,55,118
23,55,117
23,55,116
23,55,112
23,55,111
23,55,110
23,55,109
23,55,108
23,55,107
23,55,106
23,55,105
23,55,104
23,55,100
23,55,99
23,55,98
23,55,97
23,55,96
23,55,95
23,55,94
23,55,93
23,55,92
23,55,87
23,55,86
23,55,85
23,55,84
23,55,83
23,55,82
23,55,81
23,55,80
23,55,75
23,55,74
23,55,73
23,55,72
23,55,71
23,55,70
23,55,69
23,55,68
23,55,63
23,55,62
23,55,61
23,55,60
23,55,59
23,55,58
23,55,57
23,55,56
23,55,51
23,55,50
23,55,49
23,55,48
23,55,47
23,55,46
23,55,45
23,55,44
23,55,43
23,55,39
23,55,38
23,55,37
23,55,36
23,55,35
23,55,34
23,55,33
23,55,32
23,55,31
23,55,27
23,55,26
23,55,25
23,55,24
23,55,23
23,55,22
23,55,21
23,55,20
23,55,19
23,55,14
23,55,13
23,55,12
23,55,11
23,55,10
23,55,9
23,55,8
23,55,7
23,56,123
23,56,122
23,56,121
23,56,120
23,56,119
23,56,118
23,56,117
23,56,111
23,56,110
23,56,109
23,56,108
23,56,107
23,56,106
23,56,105
23,56,99
23,56,98
23,56,97
23,56,96
23,56,95
23,56,94
23,56,93
23,56,87
23,56,86
23,56,85
23,56,84
23,56,83
23,56,82
23,56,81
23,56,80
23,56,75
23,56,74
23,56,73
23,56,72
23,56,71
23,56,70
23,56,69
23,56,68
23,56,62
23,56,61
23,56,60
23,56,59
23,56,58
23,56,57
23,56,56
23,56,50
23,56,49
23,56,48
23,56,47
23,56,46
23,56,45
23,56,44
23,56,38
23,56,37
23,56,36
23,56,35
23,56,34
23,56,33
23,56,32
23,56,26
23,56,25
23,56,24
23,56,23
23,56,22
23,56,21
23,56,20
23,56,14
23,56,13
23,56,12
23,56,11
23,56,10
23,56,9
23,56,8
23,56,7
23,57,123
23,57,122
23,57,121
23,57,120
23,57,119
23,57,118
23,57,117
23,57,110
23,57,109
23,57,108
23,57,107
23,57,106
23,57,105
23,57,98
23,57,97
23,57,96
23,57,95
23,57,94
23,57,93
23,57,86
23,57,85
23,57,84
23,57,83
23,57,82
23,57,81
23,57,74
23,57,73
23,57,72
23,57,71
23,57,70
23,57,69
23,57,62
23,57,61
23,57,60
23,57,59
23,57,58
23,57,57
23,57,50
23,57,49
23,57,48
23,57,47
23,57,46
23,57,45
23,57,44
23,57,38
23,57,37
23,57,36
23,57,35
23,57,34
23,57,33
23,57,32
23,57,25
23,57,24
23,57,23
23,57,22
23,57,21
23,57,20
23,57,13
23,57,12
23,57,11
23,57,10
23,57,9
23,57,8
23,58,122
23,58,121
23,58,120
23,58,119
23,58,118
23,58,110
23,58,109
23,58,108
23,58,107
23,58,106
23,58,98
23,58,97
23,58,96
23,58,95
23,58,94
23,58,86
23,58,85
23,58,84
23,58,83
23,58,82
23,58,81
23,58,73
23,58,72
23,58,71
23,58,70
23,58,69
23,58,61
23,58,60
23,58,59
23,58,58
23,58,57
23,58,49
23,58,48
23,58,47
23,58,46
23,58,45
23,58,37
23,58,36
23,58,35
23,58,34
23,58,33
23,58,25
23,58,24
23,58,23
23,58,22
23,58,21
23,58,13
23,58,12
23,58,11
23,58,10
23,58,9
23,59,122
23,59,121
23,59,120
23,59,119
23,59,118
23,59,109
23,59,108
23,59,107
23,59,106
23,59,97
23,59,96
23,59,95
23,59,94
23,59,85
23,59,84
23,59,83
23,59,82
23,59,73
23,59,72
23,59,71
23,59,70
23,59,61
23,59,60
23,59,59
23,59,58
23,59,49
23,59,48
23,59,47
23,59,46
23,59,45
23,59,36
23,59,35
23,59,34
23,59,33
23,59,24
23,59,23
23,59,22
23,59,21
23,59,12
23,59,11
23,59,10
23,60,121
23,60,120
23,60,119
23,60,109
23,60,108
23,60,107
23,60,97
23,60,96
23,60,95
23,60,84
23,60,83
23,60,72
23,60,71
23,60,70
23,60,60
23,60,59
23,60,58
23,60,48
23,60,47
23,60,46
23,60,36
23,60,35
23,60,34
23,60,24
23,60,23
23,60,22
23,60,12
23,60,11
23,61,120
23,61,108
23,61,96
23,61,95
23,61,84
23,61,83
23,61,71
23,61,59
23,61,47
23,61,35
23,61,23
23,61,22
22,3,124
22,3,114
22,3,113
22,3,112
22,3,101
22,3,100
22,3,89
22,3,88
22,3,77
22,3,76
22,3,75
22,3,65
22,3,64
22,3,63
22,3,53
22,3,52
22,3,51
22,3,41
22,3,40
22,3,39
22,3,28
22,3,27
22,3,16
22,3,15
22,4,124
22,4,123
22,4,114
22,4,113
22,4,112
22,4,111
22,4,102
22,4,101
22,4,100
22,4,99
22,4,90
22,4,89
22,4,88
22,4,87
22,4,78
22,4,77
22,4,76
22,4,75
22,4,65
22,4,64
22,4,63
22,4,53
22,4,52
22,4,51
22,4,50
22,4,41
22,4,40
22,4,39
22,4,38
22,4,29
22,4,28
22,4,27
22,4,26
22,4,17
22,4,16
22,4,15
22,4,14
22,5,124
22,5,123
22,5,114
22,5,113
22,5,112
22,5,111
22,5,102
22,5,101
22,5,100
22,5,99
22,5,90
22,5,89
22,5,88
22,5,87
22,5,86
22,5,78
22,5,77
22,5,76
22,5,75
22,5,74
22,5,66
22,5,65
22,5,64
22,5,63
22,5,62
22,5,54
22,5,53
22,5,52
22,5,51
22,5,50
22,5,42
22,5,41
22,5,40
22,5,39
22,5,38
22,5,29
22,5,28
22,5,27
22,5,26
22,5,17
22,5,16
22,5,15
22,5,14
22,5,13
22,6,124
22,6,123
22,6,122
22,6,115
22,6,114
22,6,113
22,6,112
22,6,111
22,6,110
22,6,103
22,6,102
22,6,101
22,6,100
22,6,99
22,6,98
22,6,91
22,6,90
22,6,89
22,6,88
22,6,87
22,6,86
22,6,79
22,6,78
22,6,77
22,6,76
22,6,75
22,6,74
22,6,66
22,6,65
22,6,64
22,6,63
22,6,62
22,6,61
22,6,54
22,6,53
22,6,52
22,6,51
22,6,50
22,6,49
22,6,42
22,6,41
22,6,40
22,6,39
22,6,38
22,6,37
22,6,30
22,6,29
22,6,28
22,6,27
22,6,26
22,6,25
22,6,18
22,6,17
22,6,16
22,6,15
22,6,14
22,6,13
22,7,124
22,7,123
22,7,122
22,7,115
22,7,114
22,7,113
22,7,112
22,7,111
22,7,110
22,7,103
22,7,102
22,7,101
22,7,100
22,7,99
22,7,98
22,7,97
22,7,91
22,7,90
22,7,89
22,7,88
22,7,87
22,7,86
22,7,85
22,7,79
22,7,78
22,7,77
22,7,76
22,7,75
22,7,74
22,7,73
22,7,67
22,7,66
22,7,65
22,7,64
22,7,63
22,7,62
22,7,61
22,7,55
22,7,54
22,7,53
22,7,52
22,7,51
22,7,50
22,7,49
22,7,43
22,7,42
22,7,41
22,7,40
22,7,39
22,7,38
22,7,37
22,7,30
22,7,29
22,7,28
22,7,27
22,7,26
22,7,25
22,7,24
22,7,18
22,7,17
22,7,16
22,7,15
22,7,14
22,7,13
22,7,12
22,8,124
22,8,123
22,8,122
22,8,121
22,8,116
22,8,115
22,8,114
22,8,113
22,8,112
22,8,111
22,8,110
22,8,109
22,8,104
22,8,103
22,8,102
22,8,101
22,8,100
22,8,99
22,8,98
22,8,97
22,8,92
22,8,91
22,8,90
22,8,89
22,8,88
22,8,87
22,8,86
22,8,85
22,8,80
22,8,79
22,8,78
22,8,77
22,8,76
22,8,75
22,8,74
22,8,73
22,8,67
22,8,66
22,8,65
22,8,64
22,8,63
22,8,62
22,8,61
22,8,60
22,8,55
22,8,54
22,8,53
22,8,52
22,8,51
22,8,50
22,8,49
22,8,48
22,8,43
22,8,42
22,8,41
22,8,40
22,8,39
22,8,38
22,8,37
22,8,36
22,8,31
22,8,30
22,8,29
22,8,28
22,8,27
22,8,26
22,8,25
22,8,24
22,8,19
22,8,18
22,8,17
22,8,16
22,8,15
22,8,14
22,8,13
22,8,12
22,9,124
22,9,123
22,9,122
22,9,121
22,9,117
22,9,116
22,9,115
22,9,114
22,9,113
22,9,112
22,9,111
22,9,110
22,9,109
22,9,108
22,9,104
22,9,103
22,9,102
22,9,101
22,9,100
22,9,99
22,9,98
22,9,97
22,9,96
22,9,92
22,9,91
22,9,90
22,9,89
22,9,88
22,9,87
22,9,86
22,9,85
22,9,84
22,9,80
22,9,79
22,9,78
22,9,77
22,9,76
22,9,75
22,9,74
22,9,73
22,9,72
22,9,68
22,9,67
22,9,66
22,9,65
22,9,64
22,9,63
22,9,62
22,9,61
22,9,60
22,9,56
22,9,55
22,9,54
22,9,53
22,9,52
22,9,51
22,9,50
22,9,49
22,9,48
22,9,44
22,9,43
22,9,42
22,9,41
22,9,40
22,9,39
22,9,38
22,9,37
22,9,36
22,9,35
22,9,31
22,9,30
22,9,29
22,9,28
22,9,27
22,9,26
22,9,25
22,9,24
22,9,23
22,9,19
22,9,18
22,9,17
22,9,16
22,9,15
22,9,14
22,9,13
22,9,12
22,9,11
22,9,7
22,9,6
22,10,124
22,10,123
22,10,122
22,10,121
22,10,120
22,10,117
22,10,116
22,10,115
22,10,114
22,10,113
22,10,112
22,10,111
22,10,110
22,10,109
22,10,108
22,10,105
22,10,104
22,10,103
22,10,102
22,10,101
22,10,100
22,10,99
22,10,98
22,10,97
22,10,96
22,10,93
22,10,92
22,10,91
22,10,90
22,10,89
22,10,88
22,10,87
22,10,86
22,10,85
22,10,84
22,10,83
22,10,81
22,10,80
22,10,79
22,10,78
22,10,77
22,10,76
22,10,75
22,10,74
22,10,73
22,10,72
22,10,71
22,10,69
22,10,68
22,10,67
22,10,66
22,10,65
22,10,64
22,10,63
22,10,62
22,10,61
22,10,60
22,10,59
22,10,56
22,10,55
22,10,54
22,10,53
22,10,52
22,10,51
22,10,50
22,10,49
22,10,48
22,10,47
22,10,44
22,10,43
22,10,42
22,10,41
22,10,40
22,10,39
22,10,38
22,10,37
22,10,36
22,10,35
22,10,32
22,10,31
22,10,30
22,10,29
22,10,28
22,10,27
22,10,26
22,10,25
22,10,24
22,10,23
22,10,20
22,10,19
22,10,18
22,10,17
22,10,16
22,10,15
22,10,14
22,10,13
22,10,12
22,10,11
22,10,10
22,10,8
22,10,7
22,10,6
22,10,5
22,11,124
22,11,123
22,11,122
22,11,121
22,11,120
22,11,119
22,11,118
22,11,117
22,11,116
22,11,115
22,11,114
22,11,113
22,11,112
22,11,111
22,11,110
22,11,109
22,11,108
22,11,107
22,11,106
22,11,105
22,11,104
22,11,103
22,11,102
22,11,101
22,11,100
22,11,99
22,11,98
22,11,97
22,11,96
22,11,95
22,11,94
22,11,93
22,11,92
22,11,91
22,11,90
22,11,89
22,11,88
22,11,87
22,11,86
22,11,85
22,11,84
22,11,83
22,11,82
22,11,81
22,11,80
22,11,79
22,11,78
22,11,77
22,11,76
22,11,75
22,11,74
22,11,73
22,11,72
22,11,71
22,11,70
22,11,69
22,11,68
22,11,67
22,11,66
22,11,65
22,11,64
22,11,63
22,11,62
22,11,61
22,11,60
22,11,59
22,11,58
22,11,57
22,11,56
22,11,55
22,11,54
22,11,53
22,11,52
22,11,51
22,11,50
22,11,49
22,11,48
22,11,47
22,11,46
22,11,45
22,11,44
22,11,43
22,11,42
22,11,41
22,11,40
22,11,39
22,11,38
22,11,37
22,11,36
22,11,35
22,11,34
22,11,33
22,11,32
22,11,31
22,11,30
22,11,29
22,11,28
22,11,27
22,11,26
22,11,25
22,11,24
22,11,23
22,11,22
22,11,21
22,11,20
22,11,19
22,11,18
22,11,17
22,11,16
22,11,15
22,11,14
22,11,13
22,11,12
22,11,11
22,11,10
22,11,9
22,11,8
22,11,7
22,11,6
22,11,5
22,11,4
22,12,124
22,12,123
22,12,122
22,12,121
22,12,120
22,12,119
22,12,118
22,12,117
22,12,116
22,12,115
22,12,114
22,12,113
22,12,112
22,12,111
22,12,110
22,12,109
22,12,108
22,12,107
22,12,106
22,12,105
22,12,104
22,12,103
22,12,102
22,12,101
22,12,100
22,12,99
22,12,98
22,12,97
22,12,96
22,12,95
22,12,94
22,12,93
22,12,92
22,12,91
22,12,90
22,12,89
22,12,88
22,12,87
22,12,86
22,12,85
22,12,84
22,12,83
22,12,82
22,12,81
22,12,80
22,12,79
22,12,78
22,12,77
22,12,76
22,12,75
22,12,74
22,12,73
22,12,72
22,12,71
22,12,70
22,12,69
22,12,68
22,12,67
22,12,66
22,12,65
22,12,64
22,12,63
22,12,62
22,12,61
22,12,60
22,12,59
22,12,58
22,12,57
22,12,56
22,12,55
22,12,54
22,12,53
22,12,52
22,12,51
22,12,50
22,12,49
22,12,48
22,12,47
22,12,46
22,12,45
22,12,44
22,12,43
22,12,42
22,12,41
22,12,40
22,12,39
22,12,38
22,12,37
22,12,36
22,12,35
22,12,34
22,12,33
22,12,32
22,12,31
22,12,30
22,12,29
22,12,28
22,12,27
22,12,26
22,12,25
22,12,24
22,12,23
22,12,22
22,12,21
22,12,20
22,12,19
22,12,18
22,12,17
22,12,16
22,12,15
22,12,14
22,12,13
22,12,12
22,12,11
22,12,10
22,12,9
22,12,8
22,12,7
22,12,6
22,12,5
22,12,4
22,12,3
22,13,124
22,13,123
22,13,122
22,13,121
22,13,120
22,13,119
22,13,118
22,13,117
22,13,116
22,13,115
22,13,114
22,13,113
22,13,112
22,13,111
22,13,110
22,13,109
22,13,108
22,13,107
22,13,106
22,13,105
22,13,104
22,13,103
22,13,102
22,13,101
22,13,100
22,13,99
22,13,98
22,13,97
22,13,96
22,13,95
22,13,94
22,13,93
22,13,92
22,13,91
22,13,90
22,13,89
22,13,88
22,13,87
22,13,86
22,13,85
22,13,84
22,13,83
22,13,82
22,13,81
22,13,80
22,13,79
22,13,78
22,13,77
22,13,76
22,13,75
22,13,74
22,13,73
22,13,72
22,13,71
22,13,70
22,13,69
22,13,68
22,13,67
22,13,66
22,13,65
22,13,64
22,13,63
22,13,62
22,13,61
22,13,60
22,13,59
22,13,58
22,13,57
22,13,56
22,13,55
22,13,54
22,13,53
22,13,52
22,13,51
22,13,50
22,13,49
22,13,48
22,13,47
22,13,46
22,13,45
22,13,44
22,13,43
22,13,42
22,13,41
22,13,40
22,13,39
22,13,38
22,13,37
22,13,36
22,13,35
22,13,34
22,13,33
22,13,32
22,13,31
22,13,30
22,13,29
22,13,28
22,13,27
22,13,26
22,13,25
22,13,24
22,13,23
22,13,22
22,13,21
22,13,20
22,13,19
22,13,18
22,13,17
22,13,16
22,13,15
22,13,14
22,13,13
22,13,12
22,13,11
22,13,10
22,13,9
22,13,8
22,13,7
22,13,6
22,13,5
22,13,4
22,13,3
22,14,124
22,14,123
22,14,122
22,14,121
22,14,120
22,14,119
22,14,118
22,14,117
22,14,116
22,14,115
22,14,114
22,14,113
22,14,112
22,14,111
22,14,110
22,14,109
22,14,108
22,14,107
22,14,106
22,14,105
22,14,104
22,14,103
22,14,102
22,14,101
22,14,100
22,14,99
22,14,98
22,14,97
22,14,96
22,14,95
22,14,94
22,14,93
22,14,92
22,14,91
22,14,90
22,14,89
22,14,88
22,14,87
22,14,86
22,14,85
22,14,84
22,14,83
22,14,82
22,14,81
22,14,80
22,14,79
22,14,78
22,14,77
22,14,76
22,14,75
22,14,74
22,14,73
22,14,72
22,14,71
22,14,70
22,14,69
22,14,68
22,14,67
22,14,66
22,14,65
22,14,64
22,14,63
22,14,62
22,14,61
22,14,60
22,14,59
22,14,58
22,14,57
22,14,56
22,14,55
22,14,54
22,14,53
22,14,52
22,14,51
22,14,50
22,14,49
22,14,48
22,14,47
22,14,46
22,14,45
22,14,44
22,14,43
22,14,42
22,14,41
22,14,40
22,14,39
22,14,38
22,14,37
22,14,36
22,14,35
22,14,34
22,14,33
22,14,32
22,14,31
22,14,30
22,14,29
22,14,28
22,14,27
22,14,26
22,14,25
22,14,24
22,14,23
22,14,22
22,14,21
22,14,20
22,14,19
22,14,18
22,14,17
22,14,16
22,14,15
22,14,14
22,14,13
22,14,12
22,14,11
22,14,10
22,14,9
22,14,8
22,14,7
22,14,6
22,14,5
22,14,4
22,14,3
22,15,124
22,15,123
22,15,122
22,15,121
22,15,120
22,15,119
22,15,118
22,15,117
22,15,116
22,15,115
22,15,114
22,15,113
22,15,112
22,15,111
22,15,110
22,15,109
22,15,108
22,15,107
22,15,106
22,15,105
22,15,104
22,15,103
22,15,102
22,15,101
22,15,100
22,15,99
22,15,98
22,15,97
22,15,96
22,15,95
22,15,94
22,15,93
22,15,92
22,15,91
22,15,90
22,15,89
22,15,88
